grant_id,grant_val
2122075,R01 HL141941
2122551,R01 EB017205
2122555,R56 EB017205
2123585,P30 CA008748
2123645,P30 CA008748
2124143,MR/N025865/1
2124147,MR/N026063/1
2124309,DP2 GM110772
2124313,P50 AI150464
2124317,P50 GM082545
2124321,R01 GM127673
2124417,F32 AA025831
2124421,I01 BX003451
2124425,R01 AA023305
2124429,R01 AA026531
2124513,R00 CA190886
2124517,R35 GM128753
2124623,R21 AI138716
2124627,U01 HL146208
2124631,U01 AI035041
2124635,R21 AI119117
2124639,R21 AI131763
2124643,D43 TW010039
2124861,UL1 TR002649
2126863,P20 GM103423
2126867,P20 GM104318
2127997,P30 CA006927
2129269,EPA999999
2132437,R01 DC003594
2132441,R01 DC011651
2132445,R29 DC003594
2133520,P30 GM114750
2133990,CAT-CL-03-2012-015
2133994,MC_PC_15015
2133998,MC_UP_A620_1018
2134002,MC_UU_12011/5
2134782,001
2134786,MR/M025470/1
2134942,001
2137854,G0E7816N
2138008,ME1458/8
2138012,HO2384/2
2138276,24658183
2138386,654148
2138390,Flagship Project NANOMAX
2138394,2014/0410
2138398,FAS-Salute ToRSADE
2138534,MOE2014-T2-1-146 and MOE2015-T2-2-159
2138802,R03 CA212542
2139168,K01 ES026837
2140028,K08 AG049684
2140032,R01 CA201198
2140036,R01 HS024512
2141016,UL1 TR001070
2141348,107059/Z/15/Z
2141874,HHSN268200900019C
2141878,HHSN268200900016C
2141882,HHSN268200900015C
2141886,R01 HL125169
2141890,HHSN268200900014C
2141894,HHSN268200900018C
2141898,HHSN268200900013C
2141902,HHSN268200900020C
2141906,HHSN268200900017C
2143504,R01 AR066667
2143876,2000368/Z/15/Z
2144192,R01 AI099278
2144196,R01 AI116706
2144200,R56 AI099278
2144292,R01 AG043184
2144296,R01 GM044619
2144510,P30 DK019525
2146124,UL1 TR001422
2146128,R34 DA044752
2146350,UL1 TR001863
2146354,UC4 DK108520
2146358,100574/Z/12/Z
2146616,PB-PG-0808-16124
2147288,12/128/17
2147488,PB-PG-0215-36079
2147908,HSRU1
2147912,CZU/3/3
2147916,MR/L01193X/1
2147920,RG12724-18
2148290,P40 OD010949
2148294,R15 GM126462
2148298,R25 GM109439
2148676,K23 HL140165
2148680,L30 HL133988
2148684,R01 HL137816
2148992,None
2148996,None
2149000,None
2149004,None
2149110,EP/H500405/1
2149114,EP/L026678/1
2149194,"PN-III-P1-1.2-PCCDI-2017-0239 / 60PCCDI 2018 , within PNCDI III"
2149446,570207
2149820,MOST 106-2320-B-038-012
2149824,MOST 107-2320-B-038-035-MY2
2149828,CGH-MR-A10720
2149832,106CM-TMU-03
2149836,DP2-108-21121-01-N-02-03
2150246,JCKY2017205B032
2150250,000000000000000
2150706,P30 CA008748
2154476,R01 GM126256
2154480,R37 CA214136
2155228,UL1 TR000433
2155232,UL1 TR002240
2155568,DP3 DK108248
2155808,089795
2155812,884655
2156322,P50 GM053789
2156326,T32 GM008516
2156626,MR/K023233/1
2157228,HHSN275201300006C
2158460,BB/CSP17270/1
2158464,BB/L024209/1
2158468,106914/Z/15/Z
2158472,MR/L01839X/1
2158476,106690/A/14/Z
2159678,2015DFA30420
2159682,81472545
2159686,17JCZDJC36600
2159842,"RA 2015-027, RA AM-2016-007"
2160248,R25 HG007153
2160252,DP2 OD006498-01
2160256,R01GM124128
2160260,Graduate Research Fellowship
2160264,Distinguished Young Scholars
2160268,5R25HG007153-07
2160272,T32 GM007266
2160390,R35 GM118189
2160394,1R35 GM-118189-01
2160514,1253276
2160598,DMMTF-180520
2160602,Early Career Investigator Fellowship (1590/1591)
2160606,ISSF3
2160610,BB/P013732/1
2160614,Institutional Strategic Support Fund
2160618,1590/1591
2160622,Institutional Strategic Support Fund
2160626,MR/R006237/1
2160630,Intramural program
2161336,HI13C0954
2161442,316035-03-1-SB020
2161730,PON03PE_00106_1
2162192,S2448723
2162274,2016YFA0100200
2162278,14QC06
2162776,KGM4571922
2162780,KGM5281921
2163128,31560710
2163132,31260623
2163218,R01 AR050520
2163222,R01 AR052345
2163296,R01 EY017690
2163300,U24 DK100469
2163304,K99 DK114528
2163308,R01 DK031405
2163312,R01 HL085744
2163316,R01 DK087092
2163320,R01 DK102173
2163324,P30 DK046200
2163328,R37 DK031405
2163332,P30 DK057521
2163336,PJT-159529
2169886,T32 MH010026
2169966,001
2170422,PHR/14/186/11
2170676,U54 GM104942
2172000,P20 GM103451
2177964,R21 EB019646
2178062,U19 MH113203
2181008,F32 DA042708
2181012,R01 MH109413
2181098,K01 AT009592
2183872,R01 HL142036
2183876,R21 HL127570
2184548,RP_2014-04-026
2185274,R01 AI079243
2185278,R01 CA206911
2185282,R01 CA218140
2185378,P20 GM103452
2185382,P30 GM110907
2185548,R01 GM067169
2185552,R35 GM128704
2185556,RF1 AG060285
2185700,I01 BX000372
2185704,P40 OD010440
2185708,R21 AI123640
2186472,BB/J016047/1
2186476,BB/M002128/1
2186480,BB/R001499/1
2187448,P01 HL040387
2187452,R35 GM122603
2187836,R01 MH092931
2187840,R37 MH052804
2187844,MFE-141209
2188106,R01 DK080756
2188110,U24 DK093000
2188114,U2C DK093000
2189172,R01 DK095721
2189176,R01 DK100237
2189576,R01 DK111460
2189580,R01 DK112836
2189730,P30 CA008748
2189734,R01 DK084391
2189738,R01 HD094868
2189824,R49 CE002466
2190242,T32 MH014592
2190246,K23 DA044288
2190250,R01 AA016346
2190254,F31 DA047021
2190258,F31 DA044699
2190262,T32 DA007292
2190266,K01 DA043413
2190620,001
2191956,Principal's Career Development
2191960,BBS/E/I/00007034
2191964,BB/P013732/1
2191968,105396/Z/14/Z
2191972,BB/R007292/1
2191976,BB/P013759/1
2191980,BB/K002465/1
2191984,Imperial College President's Scholarship
2191988,205100
2192194,MR/S008144/1
2192198,107858/Z/15/Z
2192202,R01 DK095663
2192206,U01 AI090905
2192210,DK095663
2192214,AI090905
2192424,JPMJCR1656
2192428,17H05563
2192432,18KK0223
2192436,18H05124
2192440,16H01271
2192444,18H02523
2192448,19H05016
2192606,JPMJCR1656
2192610,26293046
2192614,26640041
2192618,16H01271
2192622,15H01428
2192626,18KK0223
2192630,19H05016
2192808,GU 1128/3-1
2192812,FP7-PEOPLE-2013-CIG
2192816,724715
2192820,Exploration Grant
2192824,LTF
2192828,Excellence Initiative
2192832,TRR83
2192836,SFB1324
2193060,"11875138, 11475112"
2193162,51603012
2193166,2018ZY07
2193282,DP150103820
2193286,APP1136567
2193378,Grant No. 213007-05-3-CG100
2193518,"2016YFC0400503-02, 2017YFB0309800"
2193522,2016A03006-3
2193526,18JCYBJC89600
2193530,2017011
2193534,"No. 17YFZCSF01230, 17PTSYJC00040 and 18PTSYJC00180"
2193538,No. IRT-17R80
2193542,No. TD13-5044
2193546,No.201810058077
2193688,332016CA0210
2193944,2015MP34H3
2193948,.
2194064,None
2194568,11674214 and 11874255
2194572,16030501400
2194682,-
2194686,"VLL-644531, VLL-488901, VLL- 677921, VLL-761381"
2194690,-
2194802,2014.0256.021
2194988,R01TW007924
2195116,No. 2018649
2195120,61703152
2195124,"2019JJ50127, 2018JJ3134"
2195128,"18A273, 18C0522"
2195264,2017R1D1A1B03028188
2195268,"KGM5161914, OGM5201922"
2195524,51804132
2195630,51303106
2195634,XLYC1807003
2195746,2012/07/E/NZ3/01819
2195932,UID/QUI/50006/2019
2195936,PD/BD/113565/2015
2196090,K99 DA043011
2196094,R01 DA321101
2196098,R01 DA034086-06
2196102,R01 DA037568
2196106,K99DA043011-01A1
2196222,61801382
2196226,201701009025
2196230,17JK0699
2196322,51641303
2196326,B17021
2196330,PAPD
2196334,BK20150155
2196338,JUSRP51621A
2196342,JUSRP11701
2196430,NRF-2018R1A2B6000970 and NRF-2015R1A4A1042350
2196434,"SI1941-20, KK1941-30"
2196580,R01 HL111718
2196584,R01HL111718
2196824,"SFB 643, A10"
2196828,F1-11
2197012,FA7000-14-2-0017
2197016,3102017OQD104
2197238,4505-C3053-20373
2197408,2015A030308017
2197412,"11602087, 11472109, 11772131, 11772132, and 11772134"
2197416,2014ZC17 and 2017ZD096
2197528,IP-2016-06-8415
2197532,PoC6_11_46.
2197670,2012K1A4A3026740
2197800,No. 10062635
2197804,B0101-19-1081
2197808,No. 2018R1A5A1025137
2198604,SC2 GM125573
2198700,K08 HL125666
2198704,R01 HL107380
2198708,R01HL107380
2198712,T32 AI060525
2198716,K08HL125666
2199024,T1EDK-00461
2199028,T1EDK-00461
2199476,ID 911899
2199480,CA06927
2199484,R21 CA231252
2199488,316610
2199492,ID 223250
2199496,R01 CA232256
2199500,"R01CA232256 (EC), R21CA231252 (EC)"
2199504,ID 197066
2199508,P30 CA006927
2199678,2017R1D1A1A02018634
2199682,2017M3A9B3063636
2199802,2016-2018 (L.Z.)
2199806,I-044-16-01 (L.G.B.)
2199904,R01 AI093569
2199908,R01 AI116738
2199912,AI093569
2199916,AI116738
2199996,2017YFD200302
2200000,[2017]2582
2200112,14F828
2200116,SFI/12/RC/2273
2200120,818368
2200210,51675415
2200214,51335009
2200308,R37 HD025889
2200312,HD25889
2200690,2016R1D1A1B03931513
2200780,UMO-2016/21/B/NZ3/00370
2200852,13F511
2200994,DE160101142
2200998,APP1136889
2201254,2016YEA020290
2201480,CHE-0840494
2201484,201808430269
2201488,2019JJ50161
2201576,61675049
2201580,61377046
2201584,61177021
2201588,FC2017-004
2201860,"NRF-2018R1A2B2001082, NRF-2018R1A6A3A01013499"
2202048,NRF-2016R1A1A1A05005009 and NRF-2018R1A6A1A03025242
2202212,GGP09227
2202216,LHSB-CT-2003-503161
2202344,51531006
2202348,2018M641189
2202352,FRF-TP-18-090A1
2202356,DE-SC0014035
2202472,CUPD66D16000120002
2202676,BQ1015
2202954,604347
2203224,15544
2203292,HCS2002
2203296,HAS2003
2203464,Project T08_17R (I+AITIIP)
2203468,MAT2017-84909-C2-1-R
2203612,COLOS
2204728,634476
2204854,GSAU-XKJS-2018-021
2205144,FK123961
2205148,BO/00278/17/7
2205152,ÚNKP-18-4-BME-131
2205156,ÚNKP-18-3-I-BME-119
2205252,51563018
2205344,689427
2206038,2017R1D1A1B03030952
2206042,E0170700-03
2207772,R21 DC016071
2207776,OT2 OD023854
2207780,T32 DC009401
2207784,R01 DC014358
2207788,R01 DC008149
2207792,R01 HD091658
2208858,R01 NS077777
2209492,R01 NS082240
2209496,R21 AI115104
2209972,P20 RR018754
2209976,R01 GM061738
2210158,WT102350/Z/13
2210162,087547/Z/08/Z
2210748,U01 CK000509
2211280,R15 AR068622
2211344,K24 DA042720
2211348,R01 DA016017
2211352,R34 DA039333
2211496,K08 CA127350
2211500,P30 CA008748
2211504,R01 CA204749
2212468,R01 DK110104
2212472,T32 HL007057
2212586,R25 TW009343
2212590,T32 DA023356
2212714,I01 BX000845
2213450,R01 HL128173
2213534,R01 GM057440
2213816,206194/Z/17/Z
2214254,U54 HG003067
2214660,NIH GM 105672
2214664,T32 GM007223
2214668,Ubbo Emmius Fund
2214672,ALWOP.2015.053
2214676,Graduate Student Fellowship
2214680,Graduate Student Fellowship
2214684,ECHO.711.013.008
2214688,SURFsara
2214692,T32GM007223
2214696,SURFsara
2214700,ECHO.711.013.008
2214704,Graduate Student Fellowship
2214708,R01 GM105672
2214712,ALWOP.2015.053
2214920,Dean's Dissertation award
2214924,R01HD079682
2214928,F31 103447
2214932,A13-0416
2214936,A13-0416
2214940,R35 GM127089
2214944,T32-GM007748
2214948,T32 GM007748
2214952,F31 NS 095571
2214956,DOH01-C32243GG-3450000
2214960,F31 NS095571
2214964,1R35GM127089-01)
2214968,R01 GM113237
2214972,#5-FY14-99
2214976,T32 HL007627
2214980,March Of Dimes Birth Defects Foundation #5-FY14-99
2214984,T32-HL007627)
2214988,DOH01-C32243GG-3450000
2214992,K08 NS099502
2214996,U54 HD090255
2215000,F31 NS103447
2215004,R01 HD079682
2215008,T32 GM007748
2215212,MOP-68865
2215216,RGPIN-2015-04611
2215220,PJT-152946
2215622,P41 EB019936
2215626,R01 MH083320
2215630,U24 DA039832
2215688,772103
2215772,P01 CA129243
2215776,P30 CA008748
2215780,R25 CA020449
2215784,T32 CA009207
2216264,BB/F006349/1
2217008,K23 MH068575
2217012,Z99 HD999999
2217598,P50 CA196530
2221976,P30 CA006927
2222580,P30 CA008748
2223176,CS-2017-17-010
2223180,MC_PC_12009
2223184,MR/K025643/1
2225450,L30 DA046878
2225454,P30 AI050409
2225556,BB/K00199X/1
2225560,BB/M017702/1
2225636,S10 OD018113
2225640,R01 AA021191
2225644,P30 CA138313
2225648,R01 DK073336
2225652,R01 AA025379
2225656,R21 AA022815
2225736,EPA999999
2225832,80NSSC18K1523
2225836,NNX13AM53G
2226000,110428
2241351,P30 AG028747
2245917,R01 HD078397
2245921,R24 HD041028
2245925,P2C HD041028
2245929,R24 HD042828
2245933,T32 HD007339
2245937,P2C HD042828
2246151,R01 GM109501
2246559,R01 HL117328
2246563,S10 OD023528
2246567,R01 AI114261
2246571,R01 AI102584
2246575,R01 AI127850
2246579,R01 AI055987
2246731,R01 GM058529
2246735,R35 GM126966
2246981,R01 EY029724
2246985,T32 GM008169
2247061,R01 AI134692
2247065,R01 AI139100
2247069,R21 AI135305
2247073,PJT-166050
2247593,R43 DK105655
2247597,R44 DK105655
2247601,U01 DK120393
2247959,P01 HL090553
2247963,R01 HL087228
2247967,R01 HL125335
2251259,R25 TW011227
2251987,SCA-145101
2251991,FDN-148426
2252391,J-0901
2254233,R03 AI137636
2254237,T32 AI007472
2254459,MR/N010558/1
2254463,MR/P009018/1
2254467,104111/Z/14/Z
2254471,204697/Z/16/Z
2254699,ZIA ES070065
2254703,ZIA ES103311
2257589,P60 MD000502
2257671,R01 MH111889
2257675,R33 MH105574
2258463,R01 ES029126
2258467,R21 ES030419
2259205,P01 AG029409
2259209,P30 AG017266
2259213,T32 AG000129
2260447,R01 AA026598
2260451,R01 DA046318
2260455,T32 NS105604
2260595,K01 AA022938
2260599,K23 AA026895
2260603,R01 AA014576
2260607,R01 AA012518
2260611,R21 AA025676
2260717,T32 DA007292
2262759,P50 DK064539
2264859,31860243
2264863,2017FH001-032
2264945,2018R1A5A2023879
2264949,2019R1A2B5B01070163
2264953,2014R1A5A2010008
2265133,18K07214
2265301,NRF-2018R1D1A3B07040853
2265387,BO4489/1-2
2265391,BO4489/3-1
2265489,ID 22818
2265625,P360-A326-Ewerbeck-EP10-ross1-allgemein-pr-III-10k-2016-17
2265867,ChemBioMed
2265871,University of Frankfurt
2266061,2020R1C1C1006749
2266771,PROMETEO - AVANTI/2019/123
2266775,PAID-01-17
2266779,ERDF - Valencian Community 2014-2020
2266909,17605
2266913,CD Laboratory for Mucosal Immunology
2267097,P50 MD010428
2267101,R01 MD012769
2267105,P50MD010428
2267557,ANR-16-IDEX-0003
2267665,43521-1
2267669,2018-03462
2267673,216M254
2267677,EM16-0004
2267825,760827
2267959,JPMJPR19H7
2267963,JP17K19144
2268199,R01 CA204555
2268291,537244-2018
2268295,37696
2268387,ANR-10-INBS-02-02
2268391,ANR-17-EURE-0003
2268395,G0D5915N
2268399,RT 09/8 APECON
2268567,31502113
2268571,2018-RC-91
2268575,2016-3-99
2268579,2019BEF02003
2268705,19-74-00068
2268709,АААА-А17-117020210023-1
2268871,SRC 2017R1A5A1014560
2269315,64865
2269381,N/A
2269385,N/A
2269389,N/A
2269519,DP180100055
2269523,2020 Griffith University New Researcher Grant Scheme
2269615,NRF-2018R1A1A1A05020389
2269689,Contract no. 14PFE/17.10.2018
2269807,R01 HL128324
2269811,HL133248
2269815,R01 NS109382
2269819,F30 HL146006
2269823,NS109584
2269827,NS109382
2269831,DK111042
2269835,R01 NS109584
2269839,R01 DK111042
2269843,F31 HL127971
2269847,HL128324
2270113,19-73-30026
2270317,"V103C-097, V104C-171"
2270459,NHRI-EX105-10334EI
2270463,MOST 106-2628-E-038-001-MY3
2270467,GNT1185600
2270797,2018
2270935,LIFE15 ENV/IT/000423
2271467,UC-R00141
2271577,NA
2271683,APQ-01945-17
2271687,R01 AI116453
2271691,APQ-00837-15
2271695,406883/2018-1
2271699,R01 AI116453
2271703,302660/2015-1
2271993,RGS-15-026-01-CSM
2271997,PF-18-236-01-CCG
2272095,None
2272231,R01 CA160684 and R01 CA215134.
2272235,TRANSCAN grant 01KT1503
2272239,institutional funding from the Division of Preventive Oncology
2272243,Huntsman Cancer Foundation
2272247,Matthias Lackas Foundation
2272251,"institutional funding from the Division of General, Visceral and Transplantation Surgery, University of Heidelberg"
2272255,German Consortium of Translational Cancer Research (DKTK)
2272259,NIH R01 CA207371 and P30 CA042014
2272263,institutional funding from the German Cancer Research Center (DKFZ
2272267,project NIH U01 CA 206110
2272271,R01 CA 189184 and NIH U01 CA 206110
2272275,Stiftung Lebensblicke
2272279,R01 CA189184
2272283,project 01KT1503 (FOCUS consortium)
2272527,Agreement #58-8040-8-001
2272959,National Basic Research Program of China
2272963,National Natural Science Foundation of China
2272967,National Natural Science Foundation of China
2272971,National Natural Science Foundation of China
2272975,Natural Science Foundation of Jiangsu Province
2272979,Research Special Fund for Public Welfare Industry of Health
2272983,Program for New Century Excellent Talents in University from the Ministry of Education of China
2273155,Coordination for the Improvement of Higher Education Personnel-CAPES
2273239,P30 CA008748
2275057,RG/10/005/28296
2275139,R01 MH104261
2275143,K08 MH116267
2275147,K08 NS101054
2277841,R21 ES028131
2277845,P01 ES011269
2277849,R01 ES015359
2277853,U54 HD079125
2277857,P30 ES023513
2284961,345331
2286129,U54 MD012393
2286133,K01 AA025992
2286137,U54 MD002266
2286141,L60 MD012024
2286145,K01 MD013770
2286351,K24 AA019707
2286355,R01 AA014193
2288905,RG87632-SJ
2290257,R36 HS022201
2290355,R01 DK092939
2290465,P2C HD047879
2290469,R01 AG061094
2291107,R34 MH086606
2291111,T32 AA007290
2293777,R01 AR049069
2293781,R01 NS102360
2294563,MR/L01341X/1
2295607,BB/G00448X/1
2296115,HHSN271201400028C
2296119,UG1 DA015815
2296123,UG1 DA013720
2296127,UG1 DA049444
2296131,UG1 DA013727
2296135,U10 DA013732
2296139,UG1 DA040317
2296143,UG1 DA049468
2296147,UG1 DA015831
2296151,UG1 DA049436
2296155,HHSN271201500065C
2299569,MOP-125869
2301827,P30 NR015326
2303563,R15 MH112090
2305843,R01 HL123966
2305847,P01 HL134608
2305851,R01 HL142271
2305855,T32 HL091804
2305859,R01 HL136954
2305863,P01 HL147841
2305867,F32 HL151146
2306303,R01 NS113245
2306777,T32 AI055428
2306781,R01 AI118691
2306785,R01 AI108686
2306789,R01 AI118694
2306793,R01 AI113047
2306797,UC4 DK112217
2306801,P01 AI106697
2306805,P30 CA016520
2306809,R21 AI133998
2306813,T32 AR007442
2307551,P30 CA016672
2307863,360929
2307867,353953
2308363,R01 AI131798
2308367,UM1 AI126623
2308371,R01 AI127219
2308375,R01 AI147777
2308379,P01 AI131374
2308383,R01 DK108349
2308387,R01 DK120387
2308391,R01 AI132128
2308395,S10 RR028962
2308399,P30 AI027763
2309607,R01 CA095318
2309611,P01 AI125180
2309615,R01 AI123733
2309767,P30 CA008748
2309831,K24 AI069994
2309835,K24 AI112393
2309839,P30 AI027763
2309843,UL1 RR024131
2309847,R24 AI067039
2310683,U10 EY023529
2310687,U10 EY023533
2310691,U10 EY023521
2310903,R01 EY030507
2311503,R01 GM125871
2311763,IPF-2018-12-008
2312003,D43 TW001041
2313335,R01 GM078172
2313339,R01 GM115929
2313343,ZIA BC010345
2313739,BB/M000354/1
2313743,BB/M017702/1
2313935,TL1 TR002244
2313939,R01 AI085062
2313943,UL1 TR000445
2314765,R01 HL095135
2314769,U54 MD007584
2314773,U54 MD007601
2314777,P20 GM113134
2316179,BB/S000623/1
2316457,I01 BX000799
2316461,R01 HL120954
2316633,R01 GM120733
2316853,R01 NS065395
2316985,R21 AI123803
2316989,R01 CA194090
2317503,16/136/29
2317587,20875
2317591,MR/K019392/1
2317595,MR/T016744/1
2317599,MC_U105170643
2317603,BB/P017347/1
2317607,WT107851/Z/15/Z
2317611,215205/Z/19/Z
2317615,088785/Z/09/Z
2318359,AID-OAA-A-15-00035
2318729,R56 AI130947
2318733,T32 HL007567
2318737,TL1 TR002549
2318741,N01 AI070022
2318745,N01AI95383
2318749,R35 GM134957
2318753,T32 GM007250
2320317,R01 NS092623
2320321,F32 NS103216
2320325,K99 EY030528
2320433,R01 AI113166
2320437,T32 AI007422
2320587,JP17J05667
2320591,JP16K17777
2320595,JP19K03764
2320599,JP26610129
2320603,JP19H00996
2320607,JPMJCR1852
2320717,1ZIAHD008933
2320721,R01 GM114306
2320725,CPRIT RR160029
2320901,RTG 1962
2320905,FA-336/11-1
2320909,P01 HL120839
2320913,STR 923/6-1
2320917,TRR 225 PROJECT 326998133
2321119,NS003039
2321123,NS113499
2321127,NS104478
2321131,NS100796
2321135,NS003039
2321139,NS113499
2321143,NS104478
2321147,NS100796
2321237,"National Key R&D Program of China,2018YFA0108304"
2321241,"Youth Project,81800164"
2321245,"General Project,31871467"
2321249,basic research project FF0C;2018A030313497
2321253,"The key Research and Development Program of Guangdong Province,2019B020234002"
2321257,JCYJ20170818103626421
2321261,National Key R&D Program of China 2018YFA0108304
2321265,Youth Project 81800164
2321269,General Project 31871467
2321273,basic research project 2018A030313497
2321277,The key Research and Development Program of Guangdong Province 2019B020234002
2321281,19ykpy98
2321439,MH61345
2321443,R37 MH061345
2321447,R01 MH061345
2321451,GM73165
2321455,U01 GM067230
2321459,GM067230
2321463,R01 GM067230
2321467,R01 GM073165
2321471,I-1823
2321595,PF794/3-1
2321599,213249687 - SFB 1064
2322011,R43 HD094543
2322111,R01 LM012966
2322115,UL1 TR001085
2322329,U01 FD005938
2322855,R01 CA212518
2323485,P20 GM130423
2325135,P30 EY010572
2325139,R01 EY019643
2327609,P30 AG028741
2327613,P30 CA196521
2327749,R01 HL130856
2327753,R01 HL135853
2327757,U01 HL148681
2353174,P30 CA008748
2353646,P50 CA140146
2353650,P50 CA217694
2353654,R01 FD005731
2353864,R01 CA228275
2353868,R01 EB027576
2366730,P30 CA142543
2366734,P50 CA196516
2366738,S10 OD018094
2368008,P50 NS108676
2368114,R01 GM107625
2368118,T32 GM008478
2373690,R01 EY025358
2373806,R01 EY022976
2374012,P30 EY025580
2374016,R01 EY026547
2376402,K01 CA234319
2376406,T32 CA190194
2376410,T32 HG008962
2378830,R01 GM114666
2378834,R35 GM122510
2390212,T32 EB025766
2408200,P01 HL129941
2408204,R01 AI134714
2427036,101759/Z/13/Z
2427040,203147/Z/16/Z
2427998,2011E3300300
2428002,2012E3301100
2428006,2013E3301600
2428010,2013E3301601
2428014,2013E3301602
2428018,2016E3300200
2428022,2016E3300201
2428026,2016E3300202
